z2,700,A,1,,W
z2,700,C,1,,A
z2,700,C,1,,A
d0,700,A,2,,W
d0,700,A,2,,A
d0,700,A,2,,W
a8,700,A,1,,A
a8,700,A,1,,A
c1,700,A,4,,A
c1,700,A,4,,W
p5,700,A,1,,A
p5,700,A,1,,A
b5,700,C,2,,A
b5,700,A,2,,A
b5,700,A,2,,W
b5,700,C,2,,W
m4,700,C,3,,A
m4,700,A,3,,A
m4,700,A,3,,A
b7,700,A,4,,W
b7,700,A,4,,A
b7,700,A,4,,A
b4,700,C,4,,W
b4,700,A,4,,A
b4,700,C,4,,W
b4,700,A,4,,A
y3,700,C,4,,A
y3,700,A,4,,A
y3,700,A,4,,W
q0,700,C,3,,A
q0,700,A,3,,A
b5,700,A,3,,W
b5,700,C,3,,A
q7,700,A,2,,W
q7,700,C,2,,W
q7,700,C,2,,A
w6,700,C,2,,A
w6,700,C,2,,A
y1,700,A,2,,W
y1,700,C,2,,A
y1,700,A,2,,A
f7,700,A,2,,A
f7,700,A,2,,W
x0,700,A,3,,W
x0,700,A,3,,A
x0,700,A,3,,A
o0,700,A,3,,W
o0,700,A,3,,W
o0,700,A,3,,W
r3,700,A,4,,A
s6,700,A,3,,W
s6,700,A,3,,W
s6,700,A,3,,A
s6,700,A,3,,A
u8,700,C,3,,A
u8,700,C,3,,W
u8,700,C,3,,A
u8,700,A,3,,A
o2,700,A,2,,A
o2,700,A,2,,W
o2,700,C,2,,W
o2,700,A,2,,W
p9,700,A,2,,A
p9,700,A,2,,A
p9,700,A,2,,W
p9,700,A,2,,A
m1,700,C,4,,A
m1,700,A,4,,A
m1,700,C,4,,A
h6,700,C,3,,W
h6,700,A,3,,A
h6,700,C,3,,A
h6,700,A,3,,A
b6,700,A,3,,W
b6,700,A,3,,A
v3,700,A,2,,W
v3,700,A,2,,W
o3,700,A,3,,W
o3,700,A,3,,W
o3,700,C,3,,W
o3,700,A,3,,W
z5,700,A,3,,A
z5,700,A,3,,A
g6,700,C,1,,A
y4,700,A,3,,W
y4,700,C,3,,W
y4,700,A,3,,W
y4,700,A,3,,A
o2,700,A,4,,W
o2,700,A,4,,A
o2,700,A,4,,A
o2,700,A,4,,W
l6,700,C,1,,W
p7,700,C,4,,W
p7,700,A,4,,W
g7,700,C,3,,A
g7,700,A,3,,A
w7,700,C,1,,W
w7,700,A,1,,W
o0,700,A,2,,A
o0,700,A,2,,A
o0,700,C,2,,W
o0,700,A,2,,A
j5,700,C,3,,A
j5,700,C,3,,W
j5,700,C,3,,A
j5,700,A,3,,A
b2,700,A,2,,A
b2,700,A,2,,A
b2,700,A,2,,W
t9,700,A,2,,W
o0,700,A,3,,A
o0,700,C,3,,A
o0,700,A,3,,W
o0,700,A,3,,W
q8,700,A,4,,W
q8,700,A,4,,A
q8,700,C,4,,W
q8,700,C,4,,W
s5,700,A,4,,A
s5,700,A,4,,W
s5,700,A,4,,W
q7,700,A,2,,W
q7,700,A,2,,W
q7,700,C,2,,W
q7,700,C,2,,W
e1,700,C,2,,A
e1,700,C,2,,A
s1,700,A,1,,A
s1,700,C,1,,W
r8,700,A,3,,W
r8,700,C,3,,W
r8,700,A,3,,W
g8,700,C,2,,A
g8,700,A,2,,W
g8,700,A,2,,W
a2,700,C,4,,W
s1,700,A,1,,W
i3,700,A,3,,W
i3,700,C,3,,A
i3,700,A,3,,W
i3,700,A,3,,A
a9,700,A,1,,A
a9,700,A,1,,A
v4,700,C,2,,W
v4,700,A,2,,W
y6,700,C,4,,W
y6,700,A,4,,A
y6,700,C,4,,A
y6,700,C,4,,W
y9,700,A,1,,A
v6,700,A,2,,W
v6,700,C,2,,A
v6,700,A,2,,A
r9,700,A,2,,W
r9,700,A,2,,A
o1,700,A,4,,W
o1,700,A,4,,W
o1,700,A,4,,W
g8,700,A,2,,A
g8,700,A,2,,W
g8,700,A,2,,W
g8,700,A,2,,A
y2,700,A,1,,W
j7,700,A,4,,A
t4,700,A,1,,W
t4,700,A,1,,A
q8,700,C,3,,W
a8,700,C,2,,W
o3,700,A,1,,W
p1,700,A,3,,A
g9,700,C,2,,A
g9,700,A,2,,A
g9,700,A,2,,A
g9,700,C,2,,A
p7,700,A,1,,A
p7,700,C,1,,A
q6,700,A,1,,W
q6,700,A,1,,W
q6,700,C,1,,W
d4,700,A,3,,A
t6,700,A,1,,A
t6,700,A,1,,A
t6,700,C,1,,A
g1,700,A,4,,W
g1,700,A,4,,W
g1,700,C,4,,A
g1,700,A,4,,A
m2,700,A,1,,W
m2,700,A,1,,W
j8,700,A,3,,A
j8,700,C,3,,A
j8,700,A,3,,W
k6,700,C,3,,A
k6,700,C,3,,W
r6,700,C,2,,A
n6,700,C,3,,W
r8,700,C,3,,W
r8,700,A,3,,W
r8,700,A,3,,W
r8,700,C,3,,W
c9,700,A,3,,W
c9,700,C,3,,W
c9,700,A,3,,W
c9,700,A,3,,W
f9,700,A,2,,A
f9,700,A,2,,A
f9,700,C,2,,W
s7,700,A,4,,W
s7,700,A,4,,A
s7,700,A,4,,A
s7,700,A,4,,W
